,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags in thousands,Small Bags in thousands,Large Bags,XLarge Bags,year,region,Tipo_conventional,Tipo_organic
1251,2015-12-06,1.25,340513,247061,34861,83,58.50718,25.29727,33209.91,0.0,2015,MiamiFtLauderdale,1,0
1252,2015-11-29,0.98,470218,349408,42435,70,78.30422999999999,27.39248,50911.75,0.0,2015,MiamiFtLauderdale,1,0
1253,2015-11-22,0.98,499396,359876,47195,72,92.25187,32.76343,59482.61,5.83,2015,MiamiFtLauderdale,1,0
1254,2015-11-15,1.22,368996,258624,42921,21,67.42891,34.36992,33058.99,0.0,2015,MiamiFtLauderdale,1,0
1255,2015-11-08,1.22,329065,223219,37562,21,68.26119,36.4401,31818.17,2.92,2015,MiamiFtLauderdale,1,0
1256,2015-11-01,0.98,566030,415970,54992,32,95.0343,37.980050000000006,57051.32,2.93,2015,MiamiFtLauderdale,1,0
1257,2015-10-25,1.25,307072,212163,35901,42,58.96605,33.42962,25527.63,8.8,2015,MiamiFtLauderdale,1,0
1258,2015-10-18,1.24,333933,224505,42454,24,66.94885000000001,40.51851,26421.51,8.83,2015,MiamiFtLauderdale,1,0
1259,2015-10-11,1.0,538384,384920,59335,21,94.10657,39.78755,54316.07,2.95,2015,MiamiFtLauderdale,1,0
1260,2015-10-04,0.99,570367,411182,63182,48,95.95346,47.86919,48084.27,0.0,2015,MiamiFtLauderdale,1,0
1261,2015-09-27,1.31,318048,200219,57857,40,59.9311,35.35856,24572.54,0.0,2015,MiamiFtLauderdale,1,0
1262,2015-09-20,0.98,559818,381034,76606,58,102.1197,47.69212,54427.58,0.0,2015,MiamiFtLauderdale,1,0
1263,2015-09-13,1.26,331077,197328,64770,17,68.96066,42.6554,26305.26,0.0,2015,MiamiFtLauderdale,1,0
1264,2015-09-06,0.98,637326,442545,80524,13,114.24313000000001,49.81937,64423.76,0.0,2015,MiamiFtLauderdale,1,0
1265,2015-08-30,1.24,362232,212188,66569,73,83.40023,59.815949999999994,23581.37,2.91,2015,MiamiFtLauderdale,1,0
1266,2015-08-23,1.24,372525,218751,70677,63,83.03322999999999,58.853120000000004,24165.63,14.48,2015,MiamiFtLauderdale,1,0
1267,2015-08-16,1.24,360308,213812,61634,31,84.82918,62.03511,22794.07,0.0,2015,MiamiFtLauderdale,1,0
1268,2015-08-09,0.97,655821,450713,86740,81,118.28641,61.527629999999995,56758.78,0.0,2015,MiamiFtLauderdale,1,0
1269,2015-08-02,1.22,371660,219518,66230,66,85.84497,63.761300000000006,22083.67,0.0,2015,MiamiFtLauderdale,1,0
1270,2015-07-26,1.24,379954,233056,63065,76,83.75492,63.01858,20736.34,0.0,2015,MiamiFtLauderdale,1,0
1271,2015-07-19,0.96,626841,436603,96849,98,93.28972999999999,55.33018,37959.55,0.0,2015,MiamiFtLauderdale,1,0
1272,2015-07-12,1.24,402706,235985,79717,87,86.91707000000001,61.87339,24836.74,206.94,2015,MiamiFtLauderdale,1,0
1273,2015-07-05,0.98,718152,483878,101119,193,132.96051,72.56619,60394.32,0.0,2015,MiamiFtLauderdale,1,0
1274,2015-06-28,1.21,443970,259852,79482,262,104.37338000000001,76.41105999999999,27962.32,0.0,2015,MiamiFtLauderdale,1,0
1275,2015-06-21,0.96,669409,445033,90433,5433,128.50867,74.03213000000001,54476.54,0.0,2015,MiamiFtLauderdale,1,0
1276,2015-06-14,1.26,437896,273373,55875,9215,99.43277,72.75469,26678.08,0.0,2015,MiamiFtLauderdale,1,0
1277,2015-06-07,0.99,683877,503235,60937,103,119.60111,65.83919,53761.92,0.0,2015,MiamiFtLauderdale,1,0
1278,2015-05-31,1.27,419158,296763,35493,57,86.84358,61.10287,25740.71,0.0,2015,MiamiFtLauderdale,1,0
1279,2015-05-24,1.01,757305,571149,62989,72,123.09337,62.45172,60641.65,0.0,2015,MiamiFtLauderdale,1,0
1280,2015-05-17,1.24,450603,323238,36762,136,90.46664,64.40034,26066.3,0.0,2015,MiamiFtLauderdale,1,0
1281,2015-05-10,1.28,435547,315524,37151,58,82.81329,60.37664,22436.65,0.0,2015,MiamiFtLauderdale,1,0
1282,2015-05-03,0.98,917424,690389,81078,35,145.92128,68.32222999999999,77201.83,397.22,2015,MiamiFtLauderdale,1,0
1283,2015-04-26,1.25,476017,341780,41476,120,92.64024,63.70143,28442.98,495.83,2015,MiamiFtLauderdale,1,0
1284,2015-04-19,1.23,434025,306881,38958,41,88.14438,58.12116,30023.22,0.0,2015,MiamiFtLauderdale,1,0
1285,2015-04-12,1.0,692569,525432,63130,59,103.94732,47.62794,56319.38,0.0,2015,MiamiFtLauderdale,1,0
1286,2015-04-05,1.11,510738,370549,48767,91,91.3312,49.70736,41286.34,337.5,2015,MiamiFtLauderdale,1,0
1287,2015-03-29,1.25,370065,261045,32977,87,75.95562,47.56963,28385.99,0.0,2015,MiamiFtLauderdale,1,0
1288,2015-03-22,0.97,642934,480064,58232,165,104.47239,51.35008,53122.31,0.0,2015,MiamiFtLauderdale,1,0
1289,2015-03-15,1.33,371716,272270,35374,145,63.925129999999996,38.9848,24940.33,0.0,2015,MiamiFtLauderdale,1,0
1290,2015-03-08,1.3,356311,253963,32888,62,69.39641,47.34687,22049.54,0.0,2015,MiamiFtLauderdale,1,0
1291,2015-03-01,1.01,647014,484615,60307,41,102.04878,45.51603,56532.75,0.0,2015,MiamiFtLauderdale,1,0
1292,2015-02-22,1.24,369819,256141,35032,67,78.57858999999999,51.870470000000005,26708.12,0.0,2015,MiamiFtLauderdale,1,0
1293,2015-02-15,1.29,353520,243991,34941,77,74.50999,38.771730000000005,35738.26,0.0,2015,MiamiFtLauderdale,1,0
1294,2015-02-08,1.25,348210,249833,35897,34,62.44511,36.16482,26280.29,0.0,2015,MiamiFtLauderdale,1,0
1295,2015-02-01,0.95,753300,566917,74532,82,111.76882,48.09717,63671.65,0.0,2015,MiamiFtLauderdale,1,0
1296,2015-01-25,1.27,398055,289948,41120,65,66.9212,35.27975,31641.45,0.0,2015,MiamiFtLauderdale,1,0
1297,2015-01-18,1.3,405138,285204,42798,42,77.09227,41.312,35780.27,0.0,2015,MiamiFtLauderdale,1,0
1298,2015-01-11,1.28,342796,242922,36043,38,63.792339999999996,35.06971,28722.63,0.0,2015,MiamiFtLauderdale,1,0
1299,2015-01-04,0.97,540234,398670,54844,39,86.68078999999999,38.50518,48175.61,0.0,2015,MiamiFtLauderdale,1,0
1300,2015-12-27,1.05,2065131,435246,1022861,103811,503.21134,464.11915999999997,35717.26,3374.92,2015,Midsouth,1,0
1301,2015-12-20,1.05,2044020,446433,1024405,96387,476.79523,434.53442,38523.1,3737.71,2015,Midsouth,1,0
1302,2015-12-13,1.03,2193142,515063,1060753,113979,503.34614,445.27487,57239.73,831.54,2015,Midsouth,1,0
1303,2015-12-06,1.0,2233138,507201,1154808,133316,437.81132,377.99940999999995,57793.89,2018.02,2015,Midsouth,1,0
1304,2015-11-29,1.05,1845443,417849,939038,101739,386.81554,344.83099,40738.63,1245.92,2015,Midsouth,1,0
1305,2015-11-22,1.06,1903245,422437,955972,117353,407.48176,364.15590999999995,41724.4,1601.45,2015,Midsouth,1,0
1306,2015-11-15,1.02,2355839,470482,1302219,168586,414.54990000000004,373.07542,40843.12,631.36,2015,Midsouth,1,0
1307,2015-11-08,1.04,2503008,568612,1248271,228267,457.85757,402.48858,52180.99,3188.0,2015,Midsouth,1,0
1308,2015-11-01,1.08,2511760,549089,1188242,260946,513.48176,429.08215,81904.3,2495.31,2015,Midsouth,1,0
1309,2015-10-25,1.13,2188485,522060,980865,211478,474.08103000000006,417.03817,55815.71,1227.15,2015,Midsouth,1,0
1310,2015-10-18,1.05,2783170,555583,1537196,215608,474.78139,423.53377,50778.19,469.43,2015,Midsouth,1,0
1311,2015-10-11,1.13,2329757,469059,1057488,277954,525.2555600000001,455.59288,68091.96,1570.72,2015,Midsouth,1,0
1312,2015-10-04,1.18,2233935,467701,1070891,194003,501.33898,438.54727,61454.54,1337.17,2015,Midsouth,1,0
1313,2015-09-27,1.11,2390611,479660,1206766,274903,429.28132,383.85411,43807.49,1619.72,2015,Midsouth,1,0
1314,2015-09-20,1.13,2447264,555127,1122683,208537,560.91588,479.71828999999997,76793.78,4403.81,2015,Midsouth,1,0
1315,2015-09-13,1.09,2814803,574792,1444401,182702,612.90567,548.30636,61850.13,2749.18,2015,Midsouth,1,0
1316,2015-09-06,1.08,3013825,564493,1458691,314497,676.14298,598.81621,75569.59,1757.18,2015,Midsouth,1,0
1317,2015-08-30,1.18,2535192,516825,1161145,196950,660.27138,620.01868,36845.26,3407.44,2015,Midsouth,1,0
1318,2015-08-23,1.12,2765838,571552,1286342,210164,697.7787099999999,654.94501,41707.37,1126.33,2015,Midsouth,1,0
1319,2015-08-16,1.14,2823405,627950,1355609,222563,617.2817299999999,577.21039,36597.11,3474.23,2015,Midsouth,1,0
1320,2015-08-09,1.15,2710710,531460,1328248,203932,647.0680500000001,597.0617900000001,48069.52,1936.74,2015,Midsouth,1,0
1321,2015-08-02,1.14,2752081,532287,1359710,208419,651.66325,604.2276999999999,46004.95,1430.6,2015,Midsouth,1,0
1322,2015-07-26,1.15,2664424,531729,1239353,199553,693.78713,638.98226,53809.21,995.66,2015,Midsouth,1,0
1323,2015-07-19,1.14,2751192,569216,1234664,218257,729.0541800000001,685.06597,41646.75,2341.46,2015,Midsouth,1,0
1324,2015-07-12,1.13,2783554,532046,1337980,205773,707.7538900000001,662.15817,44652.53,943.19,2015,Midsouth,1,0
1325,2015-07-05,1.13,3183419,632988,1545460,232974,771.99545,717.6548100000001,53154.69,1185.95,2015,Midsouth,1,0
1326,2015-06-28,1.14,2835630,534709,1324231,215752,760.93775,722.2769000000001,37287.39,1373.46,2015,Midsouth,1,0
1327,2015-06-21,1.13,2979417,601782,1363070,215613,798.95175,750.25384,45536.54,3161.37,2015,Midsouth,1,0
1328,2015-06-14,1.09,3173051,653441,1484200,206159,829.2499399999999,786.7950699999999,40769.55,1685.32,2015,Midsouth,1,0
1329,2015-06-07,1.14,2918298,724315,1217522,200001,776.4592700000001,717.85942,56141.4,2458.45,2015,Midsouth,1,0
1330,2015-05-31,1.14,3039403,734816,1377202,207708,719.6757299999999,661.7878199999999,56794.41,1093.5,2015,Midsouth,1,0
1331,2015-05-24,1.14,3119050,719874,1431141,231744,736.29027,679.53784,55107.23,1645.2,2015,Midsouth,1,0
1332,2015-05-17,1.18,2817008,698401,1201257,203615,713.73383,667.2226400000001,44437.39,2073.8,2015,Midsouth,1,0
1333,2015-05-10,1.17,2956859,721935,1299998,190755,744.16909,679.213,64322.24,633.85,2015,Midsouth,1,0
1334,2015-05-03,1.07,3410467,793989,1557507,364283,694.6865799999999,624.53381,68904.63,1248.14,2015,Midsouth,1,0
1335,2015-04-26,1.2,2699614,698128,1125853,192090,683.5427900000001,642.9669,39078.44,1497.45,2015,Midsouth,1,0
1336,2015-04-19,1.18,2711008,654378,1125460,190006,741.1634200000001,701.80576,37167.77,2189.89,2015,Midsouth,1,0
1337,2015-04-12,1.13,2829416,665283,1298472,185691,679.96925,635.1243199999999,44745.79,99.14,2015,Midsouth,1,0
1338,2015-04-05,1.19,2519677,617567,1066608,183653,651.84767,607.92359,42910.27,1013.81,2015,Midsouth,1,0
1339,2015-03-29,1.18,2523110,576473,1160794,203057,582.78448,547.0070999999999,35421.43,355.95,2015,Midsouth,1,0
1340,2015-03-22,1.11,2779012,681261,1282053,197573,618.12404,560.3700600000001,53740.87,4013.11,2015,Midsouth,1,0
1341,2015-03-15,1.19,2462108,570576,1066470,210234,614.82579,578.1035,34641.93,2080.36,2015,Midsouth,1,0
1342,2015-03-08,1.21,2297509,545690,949015,179824,622.9789300000001,588.93115,33275.04,772.74,2015,Midsouth,1,0
1343,2015-03-01,1.14,2538981,620672,1151353,182873,584.08195,543.84107,37011.94,3228.94,2015,Midsouth,1,0
1344,2015-02-22,1.1,2720346,632670,1209150,295228,583.29837,535.97353,46783.55,541.29,2015,Midsouth,1,0
1345,2015-02-15,1.17,2420829,634266,982380,206499,597.6830699999999,515.93256,81139.48,611.03,2015,Midsouth,1,0
1346,2015-02-08,1.06,2734006,732854,1222159,159491,619.50172,543.2317099999999,75649.4,620.61,2015,Midsouth,1,0
1347,2015-02-01,0.99,3668037,888523,1798504,388259,592.7505600000001,464.44227,125798.21,2510.08,2015,Midsouth,1,0
1348,2015-01-25,1.15,2480820,566435,1077630,164873,671.88046,572.7174,99142.71,20.35,2015,Midsouth,1,0
1349,2015-01-18,1.19,2330829,530333,1045424,186027,569.04298,478.77070000000003,90214.44,57.84,2015,Midsouth,1,0
1350,2015-01-11,1.17,2335986,560119,1032606,191515,551.74527,465.76493,85966.27,14.07,2015,Midsouth,1,0
1351,2015-01-04,1.1,2578275,575245,1311502,181058,510.4685,429.16689,80986.81,314.8,2015,Midsouth,1,0
1352,2015-12-27,0.96,123669,79508,8706,4748,30.70682,23.56306,7140.43,3.33,2015,Nashville,1,0
1353,2015-12-20,0.99,127373,87309,7415,4356,28.29187,23.562099999999997,4722.17,7.6,2015,Nashville,1,0
1354,2015-12-13,0.91,153425,103097,11175,6145,33.00718,23.06569,9806.94,134.55,2015,Nashville,1,0
1355,2015-12-06,1.0,130989,88033,9655,5447,27.85212,22.95694,4797.18,98.0,2015,Nashville,1,0
1356,2015-11-29,0.95,119919,77155,9407,5435,27.921830000000003,20.470740000000003,7440.75,10.34,2015,Nashville,1,0
1357,2015-11-22,0.96,127165,79960,10083,5985,31.136029999999998,23.71719,7157.13,261.71,2015,Nashville,1,0
1358,2015-11-15,1.04,124671,77510,11869,5903,29.38804,24.12665,5261.39,0.0,2015,Nashville,1,0
1359,2015-11-08,1.03,135506,87957,11807,4873,30.86739,25.64193,5225.46,0.0,2015,Nashville,1,0
1360,2015-11-01,0.94,159318,97774,20102,5054,36.38693,24.4372,11949.73,0.0,2015,Nashville,1,0
1361,2015-10-25,0.91,148660,89991,20511,4334,33.82349,25.000220000000002,8823.27,0.0,2015,Nashville,1,0
1362,2015-10-18,0.91,182647,114107,29076,6047,33.41607,23.996080000000003,9419.99,0.0,2015,Nashville,1,0
1363,2015-10-11,0.96,167655,83621,35428,7009,41.59715,23.793779999999998,17803.37,0.0,2015,Nashville,1,0
1364,2015-10-04,0.96,157490,78331,30106,6363,42.689389999999996,26.26785,16376.41,45.13,2015,Nashville,1,0
1365,2015-09-27,1.04,160547,93381,25445,6807,34.912980000000005,25.43219,9435.58,45.21,2015,Nashville,1,0
1366,2015-09-20,0.95,197649,108519,32478,9286,47.365199999999994,27.17541,19540.16,649.63,2015,Nashville,1,0
1367,2015-09-13,1.05,154621,76424,25095,9786,43.31614,31.9836,11023.29,309.25,2015,Nashville,1,0
1368,2015-09-06,0.97,175977,92988,30510,9638,42.83939,27.10245,15494.02,242.92,2015,Nashville,1,0
1369,2015-08-30,1.09,142153,82766,21072,7912,30.40134,24.58181,5819.53,0.0,2015,Nashville,1,0
1370,2015-08-23,0.97,171575,112284,19284,10060,29.946360000000002,25.633869999999998,4312.49,0.0,2015,Nashville,1,0
1371,2015-08-16,0.96,187310,126796,18393,13672,28.448240000000002,22.86747,5354.02,226.75,2015,Nashville,1,0
1372,2015-08-09,0.98,176410,105537,20560,10196,40.11638,30.602259999999998,8883.04,631.08,2015,Nashville,1,0
1373,2015-08-02,1.08,151807,87160,19863,9366,35.417449999999995,30.72437,4552.23,140.85,2015,Nashville,1,0
1374,2015-07-26,1.07,149262,85386,19400,9807,34.66875,29.9238,4702.51,42.44,2015,Nashville,1,0
1375,2015-07-19,0.98,186258,113404,19371,9567,43.91512,34.87755,8680.3,357.27,2015,Nashville,1,0
1376,2015-07-12,1.09,152991,90781,17434,9746,35.0297,29.73649,5171.88,121.33,2015,Nashville,1,0
1377,2015-07-05,0.97,201797,121473,25125,10804,44.39534,35.73399,8482.0,179.35,2015,Nashville,1,0
1378,2015-06-28,1.06,159981,90881,19436,8297,41.36623,36.90028,3662.58,803.37,2015,Nashville,1,0
1379,2015-06-21,0.96,188762,111226,17917,8103,51.51637,41.015,9725.53,775.84,2015,Nashville,1,0
1380,2015-06-14,1.03,172302,103389,17224,7010,44.67804,38.94835,5729.69,0.0,2015,Nashville,1,0
1381,2015-06-07,0.96,189470,128293,10385,10508,40.28252,31.059240000000003,8944.38,278.9,2015,Nashville,1,0
1382,2015-05-31,1.04,166214,117285,8351,11839,28.73848,24.24427,4413.3,80.91,2015,Nashville,1,0
1383,2015-05-24,0.98,194990,140921,9348,14228,30.49173,22.09048,7942.08,459.17,2015,Nashville,1,0
1384,2015-05-17,1.07,149400,100832,8161,10852,29.55343,25.23557,4310.3,7.56,2015,Nashville,1,0
1385,2015-05-10,1.07,165726,114337,9079,13932,28.37752,23.620060000000002,4406.92,350.54,2015,Nashville,1,0
1386,2015-05-03,0.98,222813,159791,13149,16218,33.65327,23.216639999999998,10436.63,0.0,2015,Nashville,1,0
1387,2015-04-26,1.08,166556,117295,8599,15685,24.9765,21.48056,3495.94,0.0,2015,Nashville,1,0
1388,2015-04-19,1.11,140649,91537,7598,12377,29.135279999999998,22.42252,6712.76,0.0,2015,Nashville,1,0
1389,2015-04-12,1.0,158490,111682,9658,12737,24.41132,14.35371,10057.61,0.0,2015,Nashville,1,0
1390,2015-04-05,1.06,155074,104270,8266,14141,28.39527,21.58306,6812.21,0.0,2015,Nashville,1,0
1391,2015-03-29,1.07,151301,102824,8307,14079,26.08972,19.54062,6549.1,0.0,2015,Nashville,1,0
1392,2015-03-22,1.01,173980,122204,9195,13155,29.424889999999998,22.50123,6833.78,89.88,2015,Nashville,1,0
1393,2015-03-15,1.08,131053,86390,6821,11458,26.38277,21.88631,3381.7,1114.76,2015,Nashville,1,0
1394,2015-03-08,1.08,149239,104187,7723,10813,26.51422,22.95863,3555.59,0.0,2015,Nashville,1,0
1395,2015-03-01,0.99,169423,121799,9712,10894,27.015919999999998,20.73264,6153.5,129.78,2015,Nashville,1,0
1396,2015-02-22,1.05,148164,101095,10053,13693,23.32189,20.6717,2645.2,4.99,2015,Nashville,1,0
1397,2015-02-15,1.03,153852,109047,9817,11085,23.90118,21.18615,2715.03,0.0,2015,Nashville,1,0
1398,2015-02-08,0.94,171749,125785,8119,9717,28.12602,25.896729999999998,2229.29,0.0,2015,Nashville,1,0
1399,2015-02-01,0.94,221471,160834,13445,17578,29.61286,23.898349999999997,5714.51,0.0,2015,Nashville,1,0
1400,2015-01-25,1.07,140855,95428,8371,11082,25.973119999999998,24.18343,1789.69,0.0,2015,Nashville,1,0
1401,2015-01-18,1.08,143464,97216,8423,12187,25.63688,23.52054,2116.34,0.0,2015,Nashville,1,0
1402,2015-01-11,1.07,149832,103822,9098,11665,25.24496,22.47892,2766.04,0.0,2015,Nashville,1,0
1403,2015-01-04,1.0,162162,113865,11083,11699,25.514310000000002,19.68113,5611.51,221.67,2015,Nashville,1,0
1404,2015-12-27,0.91,187664,105570,18655,284,63.153040000000004,53.90872,9224.82,19.5,2015,NewOrleansMobile,1,0
1405,2015-12-20,0.92,191937,110266,18630,255,62.78409,57.100550000000005,5619.06,64.48,2015,NewOrleansMobile,1,0
1406,2015-12-13,0.86,204217,119689,31214,437,52.87554,44.564800000000005,8310.74,0.0,2015,NewOrleansMobile,1,0
1407,2015-12-06,0.94,185395,117854,21553,325,45.66247,41.8228,3839.67,0.0,2015,NewOrleansMobile,1,0
1408,2015-11-29,0.9,175833,96662,23572,298,55.29938,49.17232,6127.06,0.0,2015,NewOrleansMobile,1,0
1409,2015-11-22,0.94,192074,112638,18822,388,60.224779999999996,53.79154,6426.96,6.28,2015,NewOrleansMobile,1,0
1410,2015-11-15,0.98,195780,113570,21747,335,60.12739,56.099,4028.39,0.0,2015,NewOrleansMobile,1,0
1411,2015-11-08,0.96,197713,122265,21552,692,53.20311,49.20668,3996.43,0.0,2015,NewOrleansMobile,1,0
1412,2015-11-01,0.97,204738,129683,16059,486,58.50819,50.413779999999996,8082.05,12.36,2015,NewOrleansMobile,1,0
1413,2015-10-25,1.01,191180,117736,17516,646,55.28108,51.95911,3321.97,0.0,2015,NewOrleansMobile,1,0
1414,2015-10-18,1.02,206563,124894,18241,1003,62.42419,58.060120000000005,4364.07,0.0,2015,NewOrleansMobile,1,0
1415,2015-10-11,1.0,217777,135769,16126,1155,64.72601999999999,56.42631,8293.55,6.16,2015,NewOrleansMobile,1,0
1416,2015-10-04,1.0,222488,133195,20601,1171,67.51932000000001,59.90703,7612.29,0.0,2015,NewOrleansMobile,1,0
1417,2015-09-27,1.06,199908,123528,17616,1515,57.247330000000005,53.11557,4131.76,0.0,2015,NewOrleansMobile,1,0
1418,2015-09-20,1.0,224017,135003,24187,1608,63.21751999999999,56.90155,6309.86,6.11,2015,NewOrleansMobile,1,0
1419,2015-09-13,1.02,219776,140509,18106,1713,59.4463,54.33547,5110.83,0.0,2015,NewOrleansMobile,1,0
1420,2015-09-06,0.99,248354,155273,18010,2204,72.86695,64.6732,8193.75,0.0,2015,NewOrleansMobile,1,0
1421,2015-08-30,1.03,234307,144651,14746,2416,72.49297,68.10404,4376.84,12.09,2015,NewOrleansMobile,1,0
1422,2015-08-23,1.04,240560,152247,18687,2886,66.73862,61.777910000000006,4942.58,18.13,2015,NewOrleansMobile,1,0
1423,2015-08-16,1.04,253158,151208,16681,7405,77.86264,72.97588999999999,4844.44,42.31,2015,NewOrleansMobile,1,0
1424,2015-08-09,1.0,272464,171948,10121,11932,78.46286,71.33239,7130.47,0.0,2015,NewOrleansMobile,1,0
1425,2015-08-02,1.04,248670,157656,8025,11763,71.22618,66.18624000000001,5015.77,24.17,2015,NewOrleansMobile,1,0
1426,2015-07-26,1.03,258960,171672,10443,12343,64.50027,61.56983,2930.44,0.0,2015,NewOrleansMobile,1,0
1427,2015-07-19,0.98,258559,167068,8930,11720,70.84003,62.70244,8131.55,6.04,2015,NewOrleansMobile,1,0
1428,2015-07-12,1.05,239908,149305,11069,11822,67.71128,62.705510000000004,4999.72,6.05,2015,NewOrleansMobile,1,0
1429,2015-07-05,1.01,297481,185225,9201,15050,88.00325,81.15738,6839.81,6.06,2015,NewOrleansMobile,1,0
1430,2015-06-28,1.03,261199,163193,10737,8080,79.18815,75.12039999999999,4043.46,24.29,2015,NewOrleansMobile,1,0
1431,2015-06-21,0.93,293734,182416,8803,7161,95.35292,86.87825,8474.67,0.0,2015,NewOrleansMobile,1,0
1432,2015-06-14,1.02,262250,166072,10920,268,84.98885,80.5706,4418.25,0.0,2015,NewOrleansMobile,1,0
1433,2015-06-07,0.99,288859,186502,8769,297,93.29027,85.38795,7902.32,0.0,2015,NewOrleansMobile,1,0
1434,2015-05-31,1.04,245293,164856,8536,319,71.58114,67.11169,4469.45,0.0,2015,NewOrleansMobile,1,0
1435,2015-05-24,1.03,265237,175841,10463,235,78.6978,71.63579,7062.01,0.0,2015,NewOrleansMobile,1,0
1436,2015-05-17,0.96,257403,172610,9661,262,74.87007000000001,69.91972,4950.35,0.0,2015,NewOrleansMobile,1,0
1437,2015-05-10,1.05,256291,176480,7959,321,71.53063,67.17621000000001,4354.42,0.0,2015,NewOrleansMobile,1,0
1438,2015-05-03,0.93,308655,204609,13133,299,90.61257,81.12780000000001,9484.77,0.0,2015,NewOrleansMobile,1,0
1439,2015-04-26,0.96,265739,179543,9195,288,76.71286,72.72769,3985.17,0.0,2015,NewOrleansMobile,1,0
1440,2015-04-19,0.93,263486,172951,12171,373,77.99072,74.1173,3873.42,0.0,2015,NewOrleansMobile,1,0
1441,2015-04-12,0.97,235709,168050,7155,294,60.210269999999994,53.84301,6367.26,0.0,2015,NewOrleansMobile,1,0
1442,2015-04-05,0.99,237821,166893,7766,250,62.91164,57.55516,5167.59,188.89,2015,NewOrleansMobile,1,0
1443,2015-03-29,0.97,237188,161509,9472,77,66.12836999999999,62.5642,3564.17,0.0,2015,NewOrleansMobile,1,0
1444,2015-03-22,0.9,282494,196325,8985,179,77.00382,68.62659,8377.23,0.0,2015,NewOrleansMobile,1,0
1445,2015-03-15,1.09,233696,159683,11363,183,62.466029999999996,58.35229,4113.74,0.0,2015,NewOrleansMobile,1,0
1446,2015-03-08,1.06,248273,163007,12379,269,72.6168,69.33551,3281.29,0.0,2015,NewOrleansMobile,1,0
1447,2015-03-01,1.08,224752,138924,16229,384,69.21328,62.740629999999996,6472.65,0.0,2015,NewOrleansMobile,1,0
1448,2015-02-22,0.92,256174,178792,10819,346,66.21486999999999,62.87375,3341.12,0.0,2015,NewOrleansMobile,1,0
1449,2015-02-15,1.02,230069,155288,11863,253,62.66362,60.468239999999994,2195.38,0.0,2015,NewOrleansMobile,1,0
1450,2015-02-08,0.93,242065,169656,8648,202,63.55812,61.34553,2212.59,0.0,2015,NewOrleansMobile,1,0
1451,2015-02-01,0.81,367711,271075,11860,426,84.3491,76.46329,7885.81,0.0,2015,NewOrleansMobile,1,0
1452,2015-01-25,0.94,271448,188798,12771,352,69.5246,66.08594000000001,3438.66,0.0,2015,NewOrleansMobile,1,0
